municipio,municipio_chave,mes,indice_2026,base_icms,repasse_calculado,fundeb_calculado,liquido_calculado,repasse_sefaz,fundeb_sefaz,repasse_liquido_sefaz,diferenca,erro_absoluto,erro_percentual
SOLONOPOLE,SOLONOPOLE,Maio,0.3635586,1854938665.46,1685947.2607512649,337189.452150253,1348757.808601012,1685946.8,337187.73,1348759.07,-0.460751264821738,0.460751264821738,2.732893261055082e-05
SOLONOPOLE,SOLONOPOLE,Junho,0.3635586,1934205596.72,1757992.6971392196,351598.53942784393,1406394.1577113757,1731081.01,346215.19,1384865.82,-26911.687139219604,26911.687139219604,1.5546174317526367
TABULEIRO DO NORTE,TABULEIRO DO NORTE,Janeiro,0.2843044,1923303904.52,1367009.4064805398,273401.88129610795,1093607.5251844318,1367008.41,273400.21,1093608.2,-0.99648053990677,0.99648053990677,7.289498240224946e-05
TABULEIRO DO NORTE,TABULEIRO DO NORTE,Fevereiro,0.2843044,1670684530.04,1187457.4072557606,237491.48145115213,949965.9258046085,1187456.86,237490.02,949966.84,-0.5472557605244219,0.5472557605244219,4.608636986815857e-05
TABULEIRO DO NORTE,TABULEIRO DO NORTE,Março,0.2843044,1678479898.09,1192998.0508463467,238599.61016926935,954398.4406770774,1192997.83,238598.41,954399.42,-0.2208463465794921,0.2208463465794921,1.8511881667001196e-05
TABULEIRO DO NORTE,TABULEIRO DO NORTE,Abril,0.2843044,1853353143.2,1317291.1334139754,263458.2266827951,1053832.9067311804,1317290.2,263456.02,1053834.18,-0.9334139754064381,0.9334139754064381,7.08586441625724e-05
TABULEIRO DO NORTE,TABULEIRO DO NORTE,Maio,0.2843044,1854938665.46,1318418.0608010152,263683.61216020305,1054734.4486408122,1318417.28,263681.93,1054735.35,-0.780801015207544,0.780801015207544,5.922260175530648e-05
TABULEIRO DO NORTE,TABULEIRO DO NORTE,Junho,0.2843044,1934205596.72,1374757.904130304,274951.5808260608,1099806.3233042432,1427496.66,285498.38,1141998.28,52738.75586969592,52738.75586969592,3.6944924179154235
TAMBORIL,TAMBORIL,Janeiro,0.2439017,1923303904.52,1172742.729822664,234548.54596453282,938194.1838581313,1172741.65,234547.05,938194.6,-1.0798226641491055,1.0798226641491055,9.207677276142667e-05
TAMBORIL,TAMBORIL,Fevereiro,0.2439017,1670684530.04,1018706.9926011426,203741.39852022854,814965.5940809142,1018706.68,203740.4,814966.28,-0.3126011425629258,0.3126011425629258,3.068607958504069e-05
TAMBORIL,TAMBORIL,Março,0.2439017,1678479898.09,1023460.2513999443,204692.05027998888,818768.2011199555,1023459.51,204690.11,818769.4,-0.741399944294244,0.741399944294244,7.24405740579072e-05
TAMBORIL,TAMBORIL,Abril,0.2439017,1853353143.2,1130089.9558170587,226017.99116341176,904071.964653647,1130088.89,226016.64,904072.25,-1.0658170587848872,1.0658170587848872,9.431267471224209e-05
TAMBORIL,TAMBORIL,Maio,0.2439017,1854938665.46,1131056.7347535633,226211.34695071267,904845.3878028507,1131056.07,226209.71,904846.36,-0.6647535632364452,0.6647535632364452,5.877282133647407e-05
TAMBORIL,TAMBORIL,Junho,0.2439017,1934205596.72,1179390.082973806,235878.0165947612,943512.0663790448,1221693.8,244337.38,977356.42,42303.71702619409,42303.71702619409,3.4627102982919364
TARRAFAS,TARRAFAS,Janeiro,0.2025533,1923303904.52,973928.8819085272,194785.77638170545,779143.1055268218,973927.75,194783.93,779143.82,-1.1319085272261873,1.1319085272261873,0.00011622099557448561
TARRAFAS,TARRAFAS,Fevereiro,0.2025533,1670684530.04,846006.6620463778,169201.33240927558,676805.3296371023,846005.79,169200.18,676805.61,-0.872046377742663,0.872046377742663,0.00010307806259135212
TARRAFAS,TARRAFAS,Março,0.2025533,1678479898.09,849954.105854483,169990.8211708966,679963.2846835864,849953.68,169989.12,679964.56,-0.4258544829208404,0.4258544829208404,5.010325773527334e-05
TARRAFAS,TARRAFAS,Abril,0.2025533,1853353143.2,938506.9880513314,187701.3976102663,750805.5904410651,938505.73,187699.82,750805.91,-1.2580513313878328,1.2580513313878328,0.00013404833781758933
TARRAFAS,TARRAFAS,Maio,0.2025533,1854938665.46,939309.8699662975,187861.9739932595,751447.895973038,939309.06,187860.71,751448.35,-0.8099662974709645,0.8099662974709645,8.62300101173265e-05
TARRAFAS,TARRAFAS,Junho,0.2025533,1934205596.72,979449.3162352629,195889.8632470526,783559.4529882104,954633.88,190925.1,763708.78,-24815.436235262896,24815.436235262896,2.5994715623609435
TAUA,TAUA,Janeiro,0.3640899,1923303904.52,1750638.815665741,350127.7631331482,1400511.0525325928,1750637.41,350127.13,1400510.28,-1.4056657410692424,1.4056657410692424,8.029451061880612e-05
TAUA,TAUA,Fevereiro,0.3640899,1670684530.04,1520698.4086845266,304139.6817369053,1216558.7269476212,1520697.33,304138.71,1216558.62,-1.0786845264956355,1.0786845264956355,7.093354510562831e-05
TAUA,TAUA,Março,0.3640899,1678479898.09,1527793.9456189957,305558.7891237991,1222235.1564951965,1527793.5,305557.65,1222235.85,-0.4456189956981689,0.4456189956981689,2.9167488649360593e-05
TAUA,TAUA,Abril,0.3640899,1853353143.2,1686967.9014309344,337393.5802861869,1349574.3211447475,1686967.11,337392.2,1349574.91,-0.7914309343323112,0.7914309343323112,4.6914425873561404e-05
TAUA,TAUA,Maio,0.3640899,1854938665.46,1688411.0830336623,337682.21660673246,1350728.8664269298,1688410.57,337680.89,1350729.68,-0.5130336622241884,0.5130336622241884,3.0385598819378894e-05
TAUA,TAUA,Junho,0.3640899,1934205596.72,1760561.805723063,352112.3611446126,1408449.4445784504,1895836.77,379165.97,1516670.8,135274.96427693707,135274.96427693707,7.13536979646919
TEJUCUOCA,TEJUCUOCA,Janeiro,0.1467275,1923303904.52,705503.9341261458,141100.78682522915,564403.1473009166,705503.03,141099.22,564403.81,-0.9041261457605287,0.9041261457605287,0.0001281534036445639
TEJUCUOCA,TEJUCUOCA,Fevereiro,0.1467275,1670684530.04,612838.4109536103,122567.68219072207,490270.7287628883,612837.34,122565.93,490271.41,-1.0709536103531718,1.0709536103531718,0.00017475332204026141
TEJUCUOCA,TEJUCUOCA,Março,0.1467275,1678479898.09,615697.8981175012,123139.57962350023,492558.31849400094,615696.94,123137.55,492559.39,-0.9581175012281165,0.9581175012281165,0.00015561511499929113
TEJUCUOCA,TEJUCUOCA,Abril,0.1467275,1853353143.2,679844.683297195,135968.936659439,543875.746637756,679843.65,135967.18,543876.47,-1.0332971949828789,1.0332971949828789,0.00015199041647044565
TEJUCUOCA,TEJUCUOCA,Maio,0.1467275,1854938665.46,680426.2825907054,136085.2565181411,544341.0260725644,680425.19,136082.85,544342.34,-1.0925907054916024,1.0925907054916024,0.0001605746996949955
TEJUCUOCA,TEJUCUOCA,Junho,0.1467275,1934205596.72,709502.8792318346,141900.5758463669,567602.3033854676,760842.1,152166.42,608675.68,51339.220768165425,51339.220768165425,6.747684015929906
TIANGUA,TIANGUA,Janeiro,0.6108102,1923303904.52,2936934.106451605,587386.8212903211,2349547.2851612843,2936934.0,587386.09,2349547.91,-0.10645160498097539,0.10645160498097539,3.624582812585349e-06
TIANGUA,TIANGUA,Fevereiro,0.6108102,1670684530.04,2551177.879826596,510235.57596531924,2040942.303861277,2551177.73,510234.92,2040942.81,-0.1498265960253775,0.1498265960253775,5.8728403851885895e-06
TIANGUA,TIANGUA,Março,0.6108102,1678479898.09,2563081.6056208313,512616.32112416625,2050465.284496665,2563080.41,512614.35,2050466.06,-1.1956208311021328,1.1956208311021328,4.664780809986889e-05
TIANGUA,TIANGUA,Abril,0.6108102,1853353143.2,2830117.5101715517,566023.5020343104,2264094.0081372415,2830117.36,566022.69,2264094.67,-0.15017155185341835,0.15017155185341835,5.306195212110157e-06
TIANGUA,TIANGUA,Maio,0.6108102,1854938665.46,2832538.643093389,566507.7286186778,2266030.9144747113,2832537.49,566506.79,2266030.7,-1.1530933887697756,1.1530933887697756,4.070884826204985e-05
TIANGUA,TIANGUA,Junho,0.6108102,1934205596.72,2953581.268434156,590716.2536868312,2362865.014747325,3065420.9,613083.28,2452337.62,111839.63156584371,111839.63156584371,3.6484266015751285
TRAIRI,TRAIRI,Janeiro,0.602885,1923303904.52,2898827.68619135,579765.53723827,2319062.14895308,2898827.35,579765.01,2319062.34,-0.33619135012850165,0.33619135012850165,1.15974947638224e-05
TRAIRI,TRAIRI,Fevereiro,0.602885,1670684530.04,2518076.6072329134,503615.3214465827,2014461.2857863307,2518075.86,503614.31,2014461.55,-0.747232913505286,0.747232913505286,2.9674757832962427e-05
TRAIRI,TRAIRI,Março,0.602885,1678479898.09,2529825.8833999736,505965.17667999474,2023860.706719979,2529824.54,505964.03,2023860.51,-1.3433999735862017,1.3433999735862017,5.310249593776973e-05
TRAIRI,TRAIRI,Abril,0.602885,1853353143.2,2793397.02434533,558679.404869066,2234717.619476264,2793396.48,558678.69,2234717.79,-0.5443453299812973,0.5443453299812973,1.9486862458611577e-05
TRAIRI,TRAIRI,Maio,0.602885,1854938665.46,2795786.7433146304,559157.3486629261,2236629.3946517045,2795785.98,559156.21,2236629.77,-0.7633146303705871,0.7633146303705871,2.7302326996095285e-05
TRAIRI,TRAIRI,Junho,0.602885,1934205596.72,2915258.852946343,583051.7705892686,2332207.0823570746,2956531.73,591305.08,2365226.65,41272.87705365708,41272.87705365708,1.395989653513953
TURURU,TURURU,Janeiro,0.1943567,1923303904.52,934517.4999490557,186903.49998981116,747613.9999592446,934516.88,186901.79,747615.09,-0.6199490557191893,0.6199490557191893,6.633898958777388e-05
TURURU,TURURU,Fevereiro,0.1943567,1670684530.04,811771.8299990632,162354.36599981264,649417.4639992506,811770.8,162352.62,649418.18,-1.0299990631174296,1.0299990631174296,0.00012688299001607713
TURURU,TURURU,Março,0.1943567,1678479898.09,815559.5350227717,163111.90700455435,652447.6280182174,815558.07,163110.1,652447.97,-1.4650227717356756,1.4650227717356756,0.00017963439093131355
TURURU,TURURU,Abril,0.1943567,1853353143.2,900529.0021174486,180105.80042348974,720423.201693959,900527.74,180103.62,720424.12,-1.2621174486121163,1.2621174486121163,0.00014015308941089547
TURURU,TURURU,Maio,0.1943567,1854938665.46,901299.3943030239,180259.8788606048,721039.5154424192,901298.55,180257.93,721040.62,-0.8443030238850042,0.8443030238850042,9.367628782771304e-05
TURURU,TURURU,Junho,0.1943567,1934205596.72,939814.542250075,187962.908450015,751851.63380006,957465.15,191491.25,765973.9,17650.607749924995,17650.607749924995,1.843472605757504
UBAJARA,UBAJARA,Janeiro,0.3908302,1923303904.52,1879213.124160831,375842.62483216624,1503370.499328665,1879213.16,375841.42,1503371.74,0.035839168820530176,0.035839168820530176,1.9071369647352925e-06
UBAJARA,UBAJARA,Fevereiro,0.3908302,1670684530.04,1632384.922531098,326476.9845062196,1305907.9380248785,1632384.23,326475.71,1305908.52,-0.6925310979131609,0.6925310979131609,4.242451533075402e-05
UBAJARA,UBAJARA,Março,0.3908302,1678479898.09,1640001.5856662355,328000.31713324715,1312001.2685329886,1640000.61,327998.76,1312001.85,-0.9756662354338914,0.9756662354338914,5.949182149596221e-05
UBAJARA,UBAJARA,Abril,0.3908302,1853353143.2,1810865.9490687116,362173.18981374236,1448692.7592549694,1810864.51,362171.92,1448692.59,-1.4390687115956098,1.4390687115956098,7.946860207645296e-05
UBAJARA,UBAJARA,Maio,0.3908302,1854938665.46,1812415.1240236622,362483.0248047325,1449932.09921893,1812414.55,362481.5,1449933.05,-0.574023662135005,0.574023662135005,3.1671764174206446e-05
UBAJARA,UBAJARA,Junho,0.3908302,1934205596.72,1889864.9005179922,377972.98010359844,1511891.9204143938,1907651.66,381529.3,1526122.36,17786.759482007707,17786.759482007707,0.9323903233993834
UMARI,UMARI,Janeiro,0.2285643,1923303904.52,1098996.5265597017,219799.30531194035,879197.2212477614,1098995.77,219798.25,879197.52,-0.7565597016364336,0.7565597016364336,6.884100214839167e-05
UMARI,UMARI,Fevereiro,0.2285643,1670684530.04,954647.1003235539,190929.42006471078,763717.6802588431,954646.44,190928.25,763718.19,-0.6603235539514571,0.6603235539514571,6.916943554007882e-05
UMARI,UMARI,Março,0.2285643,1678479898.09,959101.4574275304,191820.2914855061,767281.1659420244,959100.48,191818.65,767281.83,-0.9774275304516777,0.9774275304516777,0.00010191085822954419
UMARI,UMARI,Abril,0.2285643,1853353143.2,1059025.9095707694,211805.1819141539,847220.7276566155,1059025.12,211803.28,847221.84,-0.7895707692950964,0.7895707692950964,7.455637778404127e-05
UMARI,UMARI,Maio,0.2285643,1854938665.46,1059931.8940344977,211986.37880689953,847945.5152275981,1059931.34,211984.5,847946.84,-0.5540344975888729,0.5540344975888729,5.227079119944438e-05
UMARI,UMARI,Junho,0.2285643,1934205596.72,1105225.8706759727,221045.17413519454,884180.6965407782,1069525.95,213903.38,855622.57,-35699.92067597271,35699.92067597271,3.3379200080159546
UMIRIM,UMIRIM,Janeiro,0.1739204,1923303904.52,836254.4609892005,167250.89219784012,669003.5687913605,836254.36,167249.1,669005.26,-0.10098920052405447,0.10098920052405447,1.2076373571798713e-05
UMIRIM,UMIRIM,Fevereiro,0.1739204,1670684530.04,726415.3043459221,145283.0608691844,581132.2434767376,726414.63,145281.55,581133.08,-0.6743459220742807,0.6743459220742807,9.283209536601441e-05
UMIRIM,UMIRIM,Março,0.1739204,1678479898.09,729804.73816943,145960.947633886,583843.790535544,729803.83,145959.2,583844.63,-0.9081694300984964,0.9081694300984964,0.00012444021157007306
UMIRIM,UMIRIM,Abril,0.1739204,1853353143.2,805839.8000165032,161167.96000330066,644671.8400132026,805838.6,161166.49,644672.11,-1.2000165032222867,1.2000165032222867,0.00014891524223613597
UMIRIM,UMIRIM,Maio,0.1739204,1854938665.46,806529.1866806735,161305.83733613472,645223.3493445389,806527.7,161303.81,645223.89,-1.4866806735517457,1.4866806735517457,0.00018433101225807195
UMIRIM,UMIRIM,Junho,0.1739204,1934205596.72,840994.5276594528,168198.90553189057,672795.6221275623,882444.3,176487.14,705957.16,41449.77234054729,41449.77234054729,4.697154521882831
URUBURETAMA,URUBURETAMA,Janeiro,0.1834687,1923303904.52,882165.1676680214,176433.0335336043,705732.1341344172,882163.52,176431.56,705731.96,-1.6476680213818327,1.6476680213818327,0.0001867758056218231
URUBURETAMA,URUBURETAMA,Fevereiro,0.1834687,1670684530.04,766295.7970913744,153259.15941827488,613036.6376730995,766295.21,153258.04,613037.17,-0.587091374443844,0.587091374443844,7.66142560703001e-05
URUBURETAMA,URUBURETAMA,Março,0.1834687,1678479898.09,769871.312196762,153974.2624393524,615897.0497574096,769869.51,153972.66,615896.85,-1.8021967619424686,1.8021967619424686,0.00023409119838275818
URUBURETAMA,URUBURETAMA,Abril,0.1834687,1853353143.2,850080.7295595447,170016.14591190894,680064.5836476358,850079.43,170014.39,680065.04,-1.2995595446554944,1.2995595446554944,0.0001528750724688744
URUBURETAMA,URUBURETAMA,Maio,0.1834687,1854938665.46,850807.9638292029,170161.59276584059,680646.3710633623,850807.3,170159.86,680647.44,-0.6638292028801516,0.6638292028801516,7.8023449361583e-05
URUBURETAMA,URUBURETAMA,Junho,0.1834687,1934205596.72,887165.4659073568,177433.09318147137,709732.3727258855,932242.04,186446.38,745795.66,45076.57409264322,45076.57409264322,4.835286562773249
URUOCA,URUOCA,Janeiro,0.4283367,1923303904.52,2059554.1188980297,411910.82377960597,1647643.2951184239,2059553.71,411909.95,1647643.76,-0.40889802970923483,0.40889802970923483,1.9853720139652725e-05
URUOCA,URUOCA,Fevereiro,0.4283367,1670684530.04,1789038.745845961,357807.7491691922,1431230.9966767689,1789037.79,357806.12,1431231.67,-0.955845960881561,0.955845960881561,5.34279357442506e-05
URUOCA,URUOCA,Março,0.4283367,1678479898.09,1797386.351410517,359477.27028210345,1437909.0811284138,1797385.46,359476.04,1437909.42,-0.8914105170406401,0.8914105170406401,4.959484411544311e-05
URUOCA,URUOCA,Abril,0.4283367,1853353143.2,1984647.9232322886,396929.58464645775,1587718.338585831,1984646.31,396927.66,1587718.65,-1.6132322885096073,1.6132322885096073,8.12856316201554e-05
URUOCA,URUOCA,Maio,0.4283367,1854938665.46,1986345.766663851,397269.1533327702,1589076.6133310809,1986345.24,397268.11,1589077.13,-0.526663850992918,0.526663850992918,2.6514215172027095e-05
URUOCA,URUOCA,Junho,0.4283367,1934205596.72,2071228.106051439,414245.6212102878,1656982.4848411512,1999539.97,399907.32,1599632.65,-71688.13605143898,71688.13605143898,3.585231459586126
VARJOTA,VARJOTA,Janeiro,0.2696503,1923303904.52,1296548.6871124734,259309.73742249468,1037238.9496899787,1296548.19,259307.96,1037240.23,-0.49711247347295284,0.49711247347295284,3.834122613467633e-05
VARJOTA,VARJOTA,Fevereiro,0.2696503,1670684530.04,1126251.4618266127,225250.29236532256,901001.1694612902,1126250.69,225248.65,901002.04,-0.7718266127631068,0.7718266127631068,6.853062285476662e-05
VARJOTA,VARJOTA,Março,0.2696503,1678479898.09,1131506.5201598448,226301.30403196896,905205.2161278758,1131506.1,226299.86,905206.24,-0.4201598446816206,0.4201598446816206,3.713279536730916e-05
VARJOTA,VARJOTA,Abril,0.2696503,1853353143.2,1249393.0776745575,249878.6155349115,999514.462139646,1249391.88,249876.92,999514.96,-1.1976745575666428,1.1976745575666428,9.586060040398557e-05
VARJOTA,VARJOTA,Maio,0.2696503,1854938665.46,1250461.9190572219,250092.3838114444,1000369.5352457776,1250461.26,250090.71,1000370.55,-0.6590572218410671,0.6590572218410671,5.270512913299425e-05
VARJOTA,VARJOTA,Junho,0.2696503,1934205596.72,1303897.7985430676,260779.55970861355,1043118.2388344542,1311709.29,262340.41,1049368.88,7811.491456932388,7811.491456932388,0.5955200223467494
VARZEA ALEGRE,VARZEA ALEGRE,Janeiro,0.2838498,1923303904.52,1364823.5715930527,272964.71431861055,1091858.8572744422,1364822.04,272963.01,1091859.03,-1.5315930526703596,1.5315930526703596,0.00011221924967377869
VARZEA ALEGRE,VARZEA ALEGRE,Fevereiro,0.2838498,1670684530.04,1185558.67428737,237111.734857474,948446.939429896,1185557.32,237110.18,948447.14,-1.3542873698752373,1.3542873698752373,0.00011423212922975645
VARZEA ALEGRE,VARZEA ALEGRE,Março,0.2838498,1678479898.09,1191090.4584421671,238218.09168843343,952872.3667537337,1191089.79,238216.86,952872.93,-0.6684421671088785,0.6684421671088785,5.6120216353200246e-05
VARZEA ALEGRE,VARZEA ALEGRE,Abril,0.2838498,1853353143.2,1315184.7975667284,263036.9595133457,1052147.8380533827,1315184.12,263034.94,1052149.18,-0.6775667283218354,0.6775667283218354,5.151877353277619e-05
VARZEA ALEGRE,VARZEA ALEGRE,Maio,0.2838498,1854938665.46,1316309.92300772,263261.984601544,1053047.938406176,1316309.58,263260.12,1053049.46,-0.34300771984271705,0.34300771984271705,2.605828636776442e-05
VARZEA ALEGRE,VARZEA ALEGRE,Junho,0.2838498,1934205596.72,1372559.6794696318,274511.93589392636,1098047.7435757054,1454757.4,290950.47,1163806.93,82197.72053036815,82197.72053036815,5.650269971499588
VICOSA DO CEARA,VICOSA DO CEARA,Janeiro,0.2085253,1923303904.52,1002643.8092030109,200528.76184060218,802115.0473624087,1002643.37,200527.64,802115.73,-0.4392030108720064,0.4392030108720064,4.3804509560763006e-05
VICOSA DO CEARA,VICOSA DO CEARA,Fevereiro,0.2085253,1670684530.04,870949.9820798751,174189.99641597504,696759.9856639002,870948.59,174188.96,696759.63,-1.392079875105992,1.392079875105992,0.00015983490771894954
VICOSA DO CEARA,VICOSA DO CEARA,Março,0.2085253,1678479898.09,875013.8107329666,175002.76214659333,700011.0485863733,875012.74,175000.97,700011.77,-1.0707329666474834,1.0707329666474834,0.0001223677002288542
VICOSA DO CEARA,VICOSA DO CEARA,Abril,0.2085253,1853353143.2,966177.5504793074,193235.5100958615,772942.040383446,966176.09,193233.48,772942.61,-1.4604793074540794,1.4604793074540794,0.00015116077934138066
VICOSA DO CEARA,VICOSA DO CEARA,Maio,0.2085253,1854938665.46,967004.1042416154,193400.82084832308,773603.2833932923,967003.19,193399.39,773603.8,-0.9142416154500097,0.9142416154500097,9.454380553284523e-05
